,index,phi,theta,psi,d_phi,d_theta,d_psi,dd_phi,dd_theta,dd_psi,position_x,position_y,position_z,u,v,w,Va,pitot_Va,Tm_up,Tm_down,Tr_r,Tr_l,Tf_up,Tf_down,alpha,alpha_deg,d_alpha,delta_e,delta_a,tilt,F_x,T_x,F_z,T_z,L,D,M,L_total,D_total,Mt,Mg,Ma,CL_log,CD_log,Cm_log,Time_DIFF,CL_0,CL_alpha,CL_d_alpha,CL_q,CL_delta_e,k_L,CD_0,kappa,k_D,Cm_0,Cm_alpha,Cm_d_alpha,Cm_q,Cm_delta_e,k_m,CL,CD,Cm,L_calc,D_calc,Ma_calc,CL_kawano,CD_kawano,Cm_kawano,CL_RMSE,CD_RMSE,Cm_RMSE
237,1,0.088453911,-0.232189864,-1.1284013990000001,0.022333326,0.14292252984385348,0.066051431,-0.5086032192706127,-0.838353782080167,0.3622419630797037,-1.71730876,3.0136699680000003,-3.46830821,4.460401009997175,-0.7683872816914991,-0.6254035247120451,4.571598939110848,4.888343334,21.056057616883336,24.260442613166664,6.532670929636564,9.0,1.9579234257435627,1.9579234257435627,-0.14352083840973245,-7.981545656371978,-0.04514035201119019,-0.1745329278174269,0.0,0.0,-10.679099879198585,0.0,-59.881936828016386,-64.76501801117368,-4.563630449943271,12.090404299635445,-0.13983741085097184,60.784688356468145,2.260794973342451,-0.8444818705308732,-1.863524351140209,1.2549635321570722,-0.6741521305876532,1.7860280116166458,0.43032122981661586,0.023630999999999958,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.5063643739863672,1.7048062856644361,-0.37103419231633405,-3.427801783962752,11.540578933913698,-1.0820623020128153,-0.7742996834304127,1.5632075048883949,-0.24121424413058845,0.5951930399786935,0.4083850155637772,0.691196805361917
238,2,0.088184126,-0.228232518,-1.1258486509999999,0.020415215,0.12333099320278261,0.069353968,0.3368174215712802,-1.1895268510984316,0.3224918859054276,-1.71863246,3.012767792,-3.445833445,4.472545696733245,-0.7366900314957876,-0.6723879545093318,4.565702200601746,4.887185574,20.58712322718333,24.338598344783332,8.066213595819367,9.0,1.005743196928259,1.005743196928259,-0.14751284651950528,-8.549634087879424,-0.002484580305160117,-0.1745329278174269,0.0,0.0,-10.494002811711209,0.0,-58.48720259731972,-64.00342156164254,-4.827508415121516,11.383161328634317,-0.1984130787632184,59.39736319443891,1.6823222699706637,-2.1604009033108724,-1.8728588895263647,3.109532707289834,-0.7149761682578809,1.6858984738203486,1.069000430674333,0.02061300000000088,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.5435938579760488,1.7106864466606793,-0.3788239670475013,-3.6703376144437243,11.550529351224602,-1.101931750482479,-0.7767551142307261,1.5669532292373285,-0.2427063763394679,0.5951930399786935,0.4083850155637772,0.691196805361917
239,3,0.08835768699999999,-0.226753205,-1.1244797709999999,0.037235476,0.07386838006273398,0.080319762,1.4689841505915597,-1.6681342760105455,-0.03418164665142349,-1.7182543280000002,3.0123538969999997,-3.436714411,4.482512854286465,-0.7162482695201968,-0.6290063271111359,4.581147094828598,4.906145096,20.274500300716664,24.49490980801666,7.736366499422084,8.969570341820166,1.7824337064250866,1.7824337064250866,-0.14676691010921514,-7.987844053702791,-0.06517547111339157,-0.1745329278174269,0.0,0.0,-10.388066828252093,0.0,-58.502979860741895,-65.04021436282575,-4.077382920774459,10.928437018682803,-0.278244797238559,59.37891594833504,2.1575277090145537,-1.2562293317226338,-1.8762850612092097,3.688308285630404,-0.5998141610671817,1.6076565310406736,1.2594375975587826,0.02443599999999968,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.6098085569509595,1.7124258563520376,-0.3827318452548656,-4.1453222621989285,11.640632037362552,-1.1208439693751864,-0.776296298720703,1.5742715600944759,-0.24242756033685375,0.5951930399786935,0.4083850155637772,0.691196805361917
240,4,0.08942254599999999,-0.225292593,-1.122236133,0.086591482,0.01788217963039556,0.067814119,1.1101211913652602,-2.7384378797587394,-0.246145054022406,-1.7177908419999999,3.0118141169999997,-3.4249584669999997,4.490777425977936,-0.6811418660911155,-0.6886181754207528,4.5982248293437324,4.907354355,20.274500300716664,24.49490980801666,7.736366499422084,8.969570341820166,1.7824337064250866,1.7824337064250866,-0.1466309066585629,-8.71785964158697,-0.21093051745914781,-0.1745329278174269,0.0,0.0,-10.716659268590496,0.0,-61.29010210517379,-65.04021436282575,-3.5203397088279766,11.041776384160945,-0.4567714383437578,62.20631115697385,1.303170818982176,-1.2562293317226338,-1.8794809174359313,0.8813066434490889,-0.5140292810298794,1.612286553428274,0.29870641707873374,0.020823000000000036,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.6781053605398647,1.7147295258727064,-0.38680455836820915,-4.64401798803138,11.743359109300572,-1.1412323522880332,-0.7762126448170792,1.5827003259396728,-0.24237672498691043,0.5951930399786935,0.4083850155637772,0.691196805361917
241,5,0.09075228099999999,-0.225810125,-1.120852828,0.087478451,-0.015219912168442035,0.069179483,0.3531589339712055,-0.7145162928194255,-0.48305406869161055,-1.7178571219999998,3.0114269260000004,-3.41423583,4.498418490911727,-0.6584960193867495,-0.6750881346674544,4.603776734049577,4.911106586,20.548045361374996,24.221364747358333,2.6007337946066413,1.8317859147743354,7.276022785135999,7.276022785135999,-0.14974280443353494,-8.534818458605193,-0.11931047931485642,-0.1745329278174269,0.0,0.0,-10.471907923653845,0.0,-57.34387988330424,-63.7539753883863,-3.9613930312786945,11.585351556068339,-0.11918131764228018,58.26298568462717,1.8455120550238142,6.98682177202395,-1.8779963409280702,-3.777885513221374,-0.5770362732615896,1.6875801097123486,-1.2773743706483305,0.02349099999999993,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.7369977632884979,1.7207339738399985,-0.39359850072028535,-5.059539475840746,11.812955074947464,-1.1640832226359044,-0.778126731520808,1.590686230902302,-0.24353988968324658,0.5951930399786935,0.4083850155637772,0.691196805361917
242,6,0.09279529800000001,-0.226906687,-1.119415998,0.10224136699999999,-0.012210856781407958,0.046408060999999994,0.7142184621636387,0.8266953223767527,-0.6570453991331161,-1.713947535,3.010122299,-3.3996317389999997,4.505279239528389,-0.6290047151992374,-0.7152419595620965,4.600553532008151,4.942264557,20.82159042203334,23.90874182089167,1.143075366621856,1.0083183065191241,9.0,9.0,-0.1545035850554526,-9.020789565801389,-0.09810295156011022,-0.1745329278174269,0.0,0.0,-11.181777657259998,0.0,-56.76961236993898,-64.88172591606599,-4.846479067070318,12.054927230722354,0.13789277977244235,57.82068081497815,2.142407594727482,9.275235202103215,-1.8750018670249107,-5.869409577139684,-0.7069518787146117,1.7584422290053916,-1.9873399019043096,0.020804999999999296,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.7379961346759052,1.7220248524678436,-0.39605340677061873,-5.059301666739678,11.805269427439123,-1.169704113790897,-0.7810550240119917,1.590827341335137,-0.2453193735695598,0.5951930399786935,0.4083850155637772,0.691196805361917
243,7,0.09469550800000001,-0.22738941,-1.118569374,0.11911547199999999,0.013993764448099836,0.040075,0.803534349327301,1.2959597094892248,-0.3055125610191688,-1.7133176330000002,3.0086841580000003,-3.391619444,4.508872125498972,-0.6044975790595845,-0.6967050299854374,4.5997837445506935,4.958743095,20.704356824608343,24.065053284125,5.631269589438492,3.543467190197759,3.9597589492159995,3.9597589492159995,-0.15801141230807272,-8.78380118420502,-0.10267482897389733,-0.1745329278174269,0.0,0.0,-11.332450101872427,0.0,-57.062297948616276,-61.86366478680159,-5.065476867287957,12.028955423416624,0.2161660795428027,58.12358624208934,2.485758404690337,2.517500641225528,-1.873463242074134,-2.711652727032613,-0.7391442399276321,1.7552410851942035,-0.9184534605658626,0.02119000000000071,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.700251761293736,1.7170977775589737,-0.3923520241575995,-4.798940323824154,11.76755307184446,-1.1583846998717104,-0.7832126416423708,1.585625432443274,-0.2466305287282895,0.5951930399786935,0.4083850155637772,0.691196805361917
244,8,0.096703902,-0.22795522199999999,-1.1180025340000002,0.135985792,0.03686327891849938,0.033578061,0.586928477286702,0.9286885818469309,-0.49852480010543515,-1.7096927169999998,3.007125854,-3.3858025069999997,4.513289714333218,-0.5824387604598189,-0.7364784750149389,4.607495202497005,4.972447872,21.134213348500005,23.596118894425004,9.0,7.43429464739136,1.594049465245858,1.594049465245858,-0.15956856173942463,-9.267839194851716,-0.09397063948638125,-0.1745329278174269,0.0,0.0,-10.477540183820075,0.0,-57.044521702210766,-64.35272582080809,-4.418257722534026,11.543761519058858,0.15490525545206807,57.9872843785684,1.1537568793283128,-1.4073187583998152,-1.871697515206692,3.1682855945409787,-0.6425470744317603,1.6788088558480598,1.069528723119059,0.024333999999999634,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.6657044567895598,1.7098267656123594,-0.3859097461339491,-4.577491633180189,11.757045688898362,-1.1431878948547416,-0.7841704234327114,1.5811034619746547,-0.24721255981556856,0.5951930399786935,0.4083850155637772,0.691196805361917
245,9,0.10065186,-0.228513747,-1.117190719,0.145834804,0.03976880636143149,0.017380157,-0.18787222289180694,-0.8822233136474954,-0.37593809007271367,-1.706466913,3.004564285,-3.379543543,4.525303356282124,-0.5521801382053002,-0.7190782903384225,4.619652434561009,4.981114863999999,21.485914140774998,23.24441810215001,9.0,8.36129672205628,1.05086078103104,1.05086078103104,-0.16089378330688867,-9.028907910462534,-0.1661989405878268,-0.1745329278174269,0.0,0.0,-10.119307545392555,0.0,-59.40663766382583,-64.19335052704338,-3.952760643039091,11.026166886425326,-0.14715484871640225,60.25859808901264,0.671073815739522,-2.1679201768012946,-1.8694948387283474,5.983135896731576,-0.5718282424462572,1.5951063575496542,2.0091306365832504,0.025448000000000803,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.653168159189168,1.7039271572211878,-0.381141688389109,-4.515022521245766,11.778390267777649,-1.135029487888289,-0.7849855494957133,1.579519120034903,-0.24770790093971962,0.5951930399786935,0.4083850155637772,0.691196805361917
246,10,0.104152903,-0.22841709899999998,-1.1165764329999999,0.12663313699999998,0.027906117244334398,0.014863111000000002,-1.2078607493444997,-0.5293339978763574,0.22683255682926548,-1.7032740119999998,3.002292633,-3.3659231660000004,4.533967785969681,-0.5239179904697538,-0.7784173071870841,4.629200252379178,5.010690689,21.485914140774998,23.24441810215001,9.0,8.36129672205628,1.05086078103104,1.05086078103104,-0.16344414536066754,-9.741888183080679,-0.09595447613354055,-0.1745329278174269,0.0,0.0,-10.440531600526734,0.0,-57.49017535330923,-64.19335052704338,-4.763496120434948,10.863902544280473,-0.08829291084577641,58.42781051130765,0.5620685995217496,-2.1679201768012946,-1.8688973037408905,2.48477992699129,-0.6862740358165749,1.565155939100577,0.8309481147255516,0.02069899999999869,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.6767675450042009,1.7035615220706015,-0.38198962988728136,-4.697510625224115,11.824589417330795,-1.1422616500865892,-0.7865542430871589,1.582526637238602,-0.24866117489611028,0.5951930399786935,0.4083850155637772,0.691196805361917
247,11,0.10590173300000001,-0.229115173,-1.116311789,0.090095654,0.018051962693254615,0.027847799,-0.1491923836195021,1.0454384813148485,0.35489922872096274,-1.697191954,3.000806808,-3.358927011,4.543668119162968,-0.5012813805270465,-0.7426385643911456,4.634791956494392,5.079907417,21.564069872391666,23.205340236341662,3.2519425049798425,1.3815391018309695,7.43429464739136,7.43429464739136,-0.16652038673129207,-9.282614264439854,0.016959260817724076,-0.1745329278174269,0.0,0.0,-9.475327285202304,0.0,-54.10898113952138,-64.27148101032685,-6.608212436065603,11.053272614206191,0.17437913868331673,54.928819858793624,0.623230325786313,7.118939535299049,-1.8668408674365953,-4.43237554292041,-0.9497453927373052,1.5885982543052044,-1.4786792336425063,0.022865000000001245,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.7022044679414221,1.7049536985735072,-0.38433439277742387,-4.885852917208965,11.862859583195483,-1.152051319915724,-0.7884463980134323,1.585887856167723,-0.2498110119468313,0.5951930399786935,0.4083850155637772,0.691196805361917
248,12,0.108877137,-0.22967284899999998,-1.1155877109999999,0.12013372,0.018377765031680492,0.030323941,0.585291501461346,-1.2437072297618503,-0.3042966898520448,-1.6902072430000001,2.998760223,-3.35431695,4.556719517689633,-0.4648497463321365,-0.7788580950068755,4.64108397116296,5.10130024,21.09513548269167,23.635196760233338,1.4684131888294354,1.0660254707782408,9.0,9.0,-0.16844993987238946,-9.699557302679796,-0.1476184467617723,-0.1745329278174269,0.0,0.0,-9.614342242708249,0.0,-58.33604716122326,-65.26477090253269,-7.909364549905805,11.264461800704934,-0.20745036592427665,59.121961338000546,-0.3516570834734729,9.202456654674542,-1.8648006411740572,-8.344946497865552,-1.13366941320035,1.6145640675741775,-2.776403718166047,0.021271999999999736,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.6870575861542678,1.7007272897973487,-0.3813770203154987,-4.79345111758083,11.865603833313667,-1.1462925255518919,-0.7896332403452135,1.583871421367173,-0.25053224003840957,0.5951930399786935,0.4083850155637772,0.691196805361917
249,13,0.11102844,-0.230743587,-1.114984751,0.115928665,0.019960819206034562,0.014417056000000001,-1.8705623985982212,-0.2182657970450169,-0.37115222705345347,-1.687345266,2.997163773,-3.336814165,4.566352671916976,-0.44386638566410996,-0.7769258020432518,4.651868016439687,5.194766045,21.251446945925004,23.478885297000005,2.1343711920044868,1.2740443943771238,8.837193535134123,8.837193535134123,-0.16914702997918546,-9.655921213674763,-0.05803401091592941,-0.1745329278174269,0.0,0.0,-9.986347565014846,0.0,-55.59333697604805,-65.81313489957486,-7.231354155526501,11.22887404036425,-0.03640673494710882,56.480755179055535,0.5201425048015036,8.861221282391812,-1.861747900679155,-5.6369217578594455,-1.0316884098047587,1.6020096586955048,-1.8667456633729906,0.024955000000000283,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.6906503408502516,1.6974277718669084,-0.3786682043821221,-4.840935659312497,11.897682725852059,-1.1434460956155745,-0.7900620111472143,1.5843457305112179,-0.25079279827682965,0.5951930399786935,0.4083850155637772,0.691196805361917
250,14,0.11275611099999999,-0.23182956899999999,-1.114796162,0.033663232,0.008157587030800622,0.013166687,-3.2795557858824513,0.5944501306385179,-0.19073144609272377,-1.6772968769999999,2.9953784939999997,-3.3318293089999997,4.577427032114616,-0.41451996348854575,-0.795042163996003,4.665366224732107,5.299822807,21.368680543350003,23.36165169957501,7.514169654734962,8.024551580977082,1.9811068317727392,1.9811068317727392,-0.1706805075958051,-9.853266880373816,-0.07443449604321452,-0.1745329278174269,0.0,0.0,-10.420009701302302,0.0,-56.13782301586179,-64.23126714218253,-4.791900792415738,11.040511260529438,0.0991542817905048,57.09287681222798,0.6596911695764778,-0.8206860837978209,-1.8587567839844792,0.9187694080883316,-0.6797043119626547,1.566034739686456,0.3025052786854844,0.021355999999999042,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.7048720102703716,1.694630518423118,-0.3770421460500888,-4.969332524628518,11.947108737085372,-1.1451528742113715,-0.7910052327208932,1.5862475274780345,-0.2513659813166518,0.5951930399786935,0.4083850155637772,0.691196805361917
