,CL,CL_log,CD,CD_log,Cm,Cm_log,Va,alpha,alpha_deg
1615,-0.9472371147680483,-0.8895138091893658,1.420966432636566,1.9271955135476508,-0.05371162363123405,-0.044330287621519464,6.128656326787484,-0.43874812781403466,-25.194614357690035
1614,-0.8901899837410847,-0.8409523235161496,1.4006704720064063,1.8235358746263817,-0.04565677358826514,-0.04089123318535816,6.11005698334411,-0.43862179785256533,-25.142059006169948
1616,-0.9465254191474678,-0.9200022465000992,1.4201205838173108,1.938726906922826,-0.052330561389678065,-0.10983502814163162,6.13210175409126,-0.43856212166510977,-25.103784289846804
549,-2.632745149588108,-1.94029279471659,3.699300119171332,3.439727690177876,-1.4130114337977324,-1.3313915166795067,3.118368467846286,-0.43845099195623827,-25.10158865428924
1617,-0.9631209910002236,-0.9533808359540965,1.4266416406398092,1.8600102839861132,-0.055080138504307596,-0.19602102986611009,6.13532490721371,-0.4377471097965654,-25.08057937452912
1613,-0.9010096824417584,-0.7954560154412719,1.4096617448742927,1.7167063140918195,-0.05333907265548565,-0.08542378397807023,6.080834133854067,-0.43779002323627614,-25.038485343630267
1612,-0.8881653412654461,-0.7886447372924899,1.4084701016249355,1.6895234135790185,-0.05491423121530392,-0.12267419747237156,6.056704641891076,-0.43580939557360304,-24.958455401650497
535,-2.135628664319711,-1.5928921150618571,3.312487764836187,3.865334749076068,-1.481260189737923,-1.0873541449012032,2.9068663270538453,-0.4318960376225943,-24.931194290223846
1618,-1.0008738798358947,-1.029645125815947,1.4401045186849024,1.7880542580220755,-0.06021336553814116,-0.238943712475152,6.154250057475777,-0.43583182907742646,-24.924636614648946
1619,-1.061497648093488,-1.1534828738065814,1.4630527335473666,1.805361081837506,-0.068465516406369,-0.20908955638008353,6.184846349116833,-0.4330159943467696,-24.852152522978912
1611,-0.8893351693690672,-0.8269616069130243,1.4112640425435827,1.738318485462318,-0.05759226644456272,-0.1072772830976871,6.042391877447093,-0.43318164872792475,-24.827209714583812
1610,-0.8834285550866534,-0.8788091182334998,1.4115219847607825,1.7951448756680997,-0.0591177061932977,-0.047895007027908006,6.02663115692019,-0.4311360266767667,-24.74923315302346
550,-2.636531502832452,-2.0252368077757943,3.6824828061744306,3.3166902154753726,-1.3892833916800602,-1.478910121793778,3.1533948029150767,-0.42996270326761055,-24.649719195127844
1608,-0.9362841603987366,-0.9033895181846723,1.4421026076832393,1.796576458615598,-0.0805864863910164,-0.014828798912552834,5.970889144871827,-0.4295831291780495,-24.633977633970137
1620,-1.1074369680270686,-1.2738105413633771,1.481506621150705,1.8837791324192545,-0.07458392206627584,-0.13673467505765993,6.2083770216832965,-0.4299776445609589,-24.63325012184643
1609,-0.9257665293776289,-0.9074974708967353,1.4328627216359053,1.8116699100823406,-0.072775305618342,0.0001415944246855595,6.00028948067007,-0.43023686778043485,-24.614006706886506
1621,-1.0986884316029548,-1.3240704198772144,1.4760029511562398,1.9232071365868,-0.07130392710556088,-0.08160612237163478,6.2162787310566205,-0.4269301529387273,-24.483337888906274
1607,-0.8719119282623073,-0.8845378854098105,1.4193724876584874,1.7800104542059703,-0.07105504721282174,-0.0914956070366477,5.95243281629442,-0.42775621186107887,-24.482077086215874
1606,-0.8829875393512139,-0.8713741603065494,1.4249462060578095,1.7662963717138174,-0.0754885047861451,-0.17303767873829584,5.944951251844927,-0.4244016597880922,-24.297091555500987
1622,-1.090152291913105,-1.2808555112677658,1.471098034054571,1.871599890160127,-0.06817616978777052,-0.08207842101923346,6.22120081432079,-0.4233508995115825,-24.228297319187792
1605,-0.8888259032267544,-0.865171207601111,1.429217469003642,1.7368901439955233,-0.07961026415524253,-0.19965066220928557,5.933265343069733,-0.42044786715536925,-24.128394951072092
551,-2.6385690840930476,-2.1915611138988726,3.6706142818868,3.3086203320364143,-1.3736802307607072,-1.7221376802380617,3.1773395184172375,-0.4205480054542972,-24.095268947103666
1623,-1.0816632606199532,-1.1858038473162547,1.464225417330284,1.7863084812415142,-0.06296043882817548,-0.12612631197692203,6.239304816275201,-0.41886256564995017,-24.003903263960755
1604,-0.8838349889074009,-0.8520611771175435,1.4316285589400746,1.6895313832071817,-0.08387009889982977,-0.16108682484199754,5.907558699223429,-0.41673553307671973,-23.8939759334026
1247,-1.089335195173448,-1.0482164941631082,1.460586503898885,1.5022268663859333,-0.060424822305062076,-0.11931326375873172,6.28754876057377,-0.4098410903852085,-23.816862610659634
1245,-0.9537420469407305,-0.7796439233487714,1.404466946114503,1.5105953528650877,-0.037670635892036675,-0.22752150764584791,6.252288252187624,-0.4169628930129434,-23.762323835695355
534,-1.9850005192316469,-1.6350555757166736,3.177258787150548,3.8317055819697714,-1.455095135905575,-1.0451079977114608,2.9033381084671994,-0.4181108957700494,-23.731346358012363
1246,-0.9735448793260908,-0.9342401731609452,1.412597605245278,1.5494378043039119,-0.04155119766644244,-0.20274853245047592,6.254503586997729,-0.4142342051413892,-23.68724135577994
1624,-0.9837362033544161,-1.1043948231687368,1.4149835816079963,1.7610373075940813,-0.03771952592327854,-0.16803134021300914,6.267913108707854,-0.41404699345492196,-23.674400931255185
1603,-0.826793023159649,-0.8221517178785109,1.4151825617937641,1.653375390447752,-0.07787017361135273,-0.09954288362236291,5.877256168990352,-0.4129205226328064,-23.663272015905733
1625,-0.949743313241227,-1.0643770523696106,1.3972330190472066,1.8075765859452515,-0.02738962022614988,-0.17462904536669516,6.288844315863537,-0.40996907165094487,-23.573130344886724
1244,-0.8759177645811167,-0.6100262945651331,1.372942143076512,1.3946856454423118,-0.021585087004450054,-0.19601402896691722,6.251827310696451,-0.4139679854358627,-23.566631619337443
